  0.952254236      ,  -2.95741320    
  0.779508471      ,  -7.64791775    
  0.500000000      ,  -114.244705    
  0.220491499      ,  -155.459137    
   4.77457531E-02  ,  -270.524200    
   4.77457531E-02  ,  -272.625397    
  0.220491499      ,  -155.087708    
  0.500000000      ,  -114.755974    
  0.779508471      ,  -7.61862373    
  0.952254236      ,  -3.37269402    
